"x","ale","Scenario","Feature","Model"
1.7710526663868,0.29845159141773,"Sigmoid","X10","sebart"
-1.99239923386966,-0.0115755919964875,"Sigmoid","X10","bart"
-1.48724929727587,0.0807556987879345,"Sigmoid","X10","bart"
-1.22413359839943,0.00451207709849726,"Sigmoid","X10","bart"
-1.06144090386431,-0.147360984987918,"Sigmoid","X10","bart"
-0.921765841332866,-0.206666184939913,"Sigmoid","X10","bart"
-0.782823410949673,-0.145130052938526,"Sigmoid","X10","bart"
-0.626700213521019,0.0327696309987301,"Sigmoid","X10","bart"
-0.462065554328908,0.18231947714085,"Sigmoid","X10","bart"
-0.336953115707741,0.173824637502025,"Sigmoid","X10","bart"
-0.239574038083655,0.108407060831695,"Sigmoid","X10","bart"
-0.145269924844707,0.0691999404399882,"Sigmoid","X10","bart"
-0.0376592667815552,0.0322941563319116,"Sigmoid","X10","bart"
0.0788062149012635,-0.0265381370825325,"Sigmoid","X10","bart"
0.17691366796111,-0.0816088469504584,"Sigmoid","X10","bart"
0.298232505757487,-0.100956924639155,"Sigmoid","X10","bart"
0.485237319583733,-0.0418774722058279,"Sigmoid","X10","bart"
0.691288296946425,0.00251404864642955,"Sigmoid","X10","bart"
0.886544420349292,-0.0208224661105199,"Sigmoid","X10","bart"
1.21037723813097,-0.00162610426910021,"Sigmoid","X10","bart"
1.7710526663868,0.00581568880558833,"Sigmoid","X10","bart"
